1500
'011084',1954,9,80.4,65.2 
'011084',1954,10,68.1,52.1 
'011084',1954,11,55.1,40.3 
'011084',1954,12,50.5,35.5 
'011084',1955,1,51.5,38.4 
'011084',1955,2,56.2,43.6 
'011084',1955,3,64.6,50.5 
'011084',1955,4,69.5,55.5 
'011084',1955,5,76.1,62.1 
'011084',1955,6,76.4,62.5 
'011084',1955,7,81.5,70.4 
'011084',1955,8,82.5,71.1 
'011084',1955,9,79.4,68 
'011084',1955,10,65.3,49.2 
'011084',1955,11,57.9,43.6 
'011084',1955,12,53,40.5 
'011084',1956,1,47.9,34.4 
'011084',1956,2,60.5,48.5 
'011084',1956,3,60.1,46.1 
'011084',1956,4,65.7,52.7 
'011084',1956,5,76.1,62.9 
'011084',1956,6,78.3,66 
'011084',1956,7,81.9,70.5 
'011084',1956,8,81.9,68 
'011084',1956,9,75.5,62.1 
'011084',1956,10,67.6,54.4 
'011084',1956,11,55.3,40.4 
'011084',1956,12,58.6,44.1 
'011084',1957,1,57.3,45.4 
'011084',1957,2,62.1,50.6 
'011084',1957,3,58.6,45.5 
'011084',1957,4,68.8,56.6 
'011084',1957,5,74.9,62.8 
'011084',1957,6,80.5,69.6 
'011084',1957,7,82.5,70.8 
'011084',1957,8,82.2,68.6 
'011084',1957,9,76.8,67.7 
'011084',1957,10,63,51.2 
'011084',1957,11,60.5,48.6 
'011084',1957,12,51.4,36.1 
'011084',1958,1,45.1,32.5 
'011084',1958,2,45.6,32.7 
'011084',1958,3,56.5,44.3 
'011084',1958,4,68.3,54.9 
'011084',1958,5,74,60.8 
'011084',1958,6,80.1,68.9 
'011084',1958,7,81.1,70.1 
'011084',1958,8,80.9,68.8 
'011084',1958,9,78.3,66.5 
'011084',1958,10,64.8,51.6 
'011084',1958,11,60.7,46.3 
'011084',1958,12,49.1,36.4 
'011084',1959,1,48.7,34.6 
'011084',1959,2,57.5,46.3 
'011084',1959,3,57,43.8 
'011084',1959,4,65.6,52.4 
'011084',1959,5,75.2,61.8 
'011084',1959,6,79.5,68.4 
'011084',1959,7,81.5,70.6 
'011084',1959,8,82.1,70.8 
'011084',1959,9,77.9,67.3 
'011084',1959,10,71.3,62.7 
'011084',1959,11,56,41 
'011084',1959,12,50.5,36.6 
'011084',1960,1,50.1,38.6 
'011084',1960,2,50.7,37.4 
'011084',1960,3,53.1,39.9 
'011084',1960,4,67.8,53.6 
'011084',1960,5,70.5,56.7 
'011084',1960,6,79.3,65.7 
'011084',1960,7,83.3,71.2 
'011084',1960,8,81.3,70.4 
'011084',1960,9,77.8,66.7 
'011084',1960,10,68.9,54.7 
'011084',1960,11,58.3,43.2 
'011084',1960,12,48.2,35 
'011084',1961,1,44.9,31.7 
'011084',1961,2,57.7,44.7 
'011084',1961,3,62.4,49.7 
'011084',1961,4,63.4,49.1 
'011084',1961,5,70.5,57 
'011084',1961,6,77.2,64.6 
'011084',1961,7,80.5,68.6 
'011084',1961,8,79.8,69.2 
'011084',1961,9,77.6,65.6 
'011084',1961,10,64.7,47.9 
'011084',1961,11,59.8,46.8 
'011084',1961,12,54.1,42.1 
'011084',1962,1,49.4,36.9 
'011084',1962,2,61.6,48.2 
'011084',1962,3,56.4,42.8 
'011084',1962,4,64,49.8 
'011084',1962,5,77,60.7 
'011084',1962,6,79.8,67.3 
'011084',1962,7,83.3,70.6 
'011084',1962,8,82.2,69.1 
'011084',1962,9,77.3,64.4 
'011084',1962,10,68.9,54.4 
'011084',1962,11,53.6,40.4 
'011084',1962,12,49,36.6 
'011084',1963,1,45.7,33 
'011084',1963,2,47.9,33 
'011084',1963,3,62.1,47 
'011084',1963,4,70.1,56.6 
'011084',1963,5,75.4,61.5 
'011084',1963,6,79.5,66.5 
'011084',1963,7,80.6,67.7 
'011084',1963,8,80.9,67.5 
'011084',1963,9,75.8,64.1 
'011084',1963,10,66.4,49.1 
'011084',1963,11,56.2,41.3 
'011084',1963,12,43.4,29.8 
'011084',1964,1,47.8,36.5 
'011084',1964,2,47.3,34.6 
'011084',1964,3,59.6,45.3 
'011084',1964,4,68.5,55.3 
'011084',1964,5,73.3,59 
'011084',1964,6,79.8,66.2 
'011084',1964,7,80.3,69.6 
'011084',1964,8,81.4,70.4 
'011084',1964,9,76.7,64.5 
'011084',1964,10,62.3,48.4 
'011084',1964,11,59.3,45.8 
'011084',1964,12,54.7,43.4 
'011084',1965,1,52.1,38.3 
'011084',1965,2,53,40.1 
'011084',1965,3,58.5,46.6 
'011084',1965,4,70.7,56.7 
'011084',1965,5,74.2,56.4 
'011084',1965,6,78.5,65.7 
'011084',1965,7,80.8,69 
'011084',1965,8,80.1,68.7 
'011084',1965,9,77.1,66.3 
'011084',1965,10,64.5,51.4 
'011084',1965,11,60.4,47 
'011084',1965,12,50,36.1 
'011084',1966,1,45.5,35.7 
'011084',1966,2,51.8,39.7 
'011084',1966,3,56.9,42.6 
'011084',1966,4,67.1,52.6 
'011084',1966,5,73.2,61.7 
'011084',1966,6,76.4,62.2 
'011084',1966,7,82.6,68.6 
'011084',1966,8,79.6,67.3 
'011084',1966,9,76.5,63.5 
'011084',1966,10,65.3,52 
'011084',1966,11,57,42.5 
'011084',1966,12,50.4,38.4 
'011084',1967,1,50.5,37.4 
'011084',1967,2,51.1,37.6 
'011084',1967,3,62.9,47 
'011084',1967,4,71.7,56.2 
'011084',1967,5,72.7,57.5 
'011084',1967,6,79.5,66.8 
'011084',1967,7,79.4,67 
'011084',1967,8,78.2,66.8 
'011084',1967,9,71.5,58.8 
'011084',1967,10,62,44.3 
'011084',1967,11,54.8,38.7 
'011084',1967,12,55.8,44.2 
'011084',1968,1,48.5,34.6 
'011084',1968,2,44.5,30.3 
'011084',1968,3,55.5,39.3 
'011084',1968,4,68.5,53.5 
'011084',1968,5,72.5,57.7 
'011084',1968,6,80.3,65.5 
'011084',1968,7,80.2,67.6 
'011084',1968,8,80.3,67.5 
'011084',1968,9,75.3,60.3 
'011084',1968,10,66.2,49.6 
'011084',1968,11,53.1,39.2 
'011084',1968,12,47.3,33.9 
'011084',1969,1,49.9,37.1 
'011084',1969,2,51.9,37.9 
'011084',1969,3,52.4,38.2 
'011084',1969,4,67.7,53.7 
'011084',1969,5,73,59.5 
'011084',1969,6,80.3,66.1 
'011084',1969,7,82.3,70.6 
'011084',1969,8,78.7,66.8 
'011084',1969,9,73.7,60.9 
'011084',1969,10,67.3,54.5 
'011084',1969,11,53,37 
'011084',1969,12,48,33.9 
'011084',1970,1,43.8,33.5 
'011084',1970,2,49.1,33.2 
'011084',1970,3,57.3,44.4 
'011084',1970,4,70.3,55.7 
'011084',1970,5,73.3,57.8 
'011084',1970,6,78,65.6 
'011084',1970,7,80.9,68.1 
'011084',1970,8,80.7,69.4 
'011084',1970,9,77.6,64.4 
'011084',1970,10,66.4,54.5 
'011084',1970,11,51.9,37.3 
'011084',1970,12,54.2,41.4 
'011084',1971,1,52.5,40.7 
'011084',1971,2,52.1,38.3 
'011084',1971,3,55.9,41.6 
'011084',1971,4,64.2,48.2 
'011084',1971,5,71.4,56.9 
'011084',1971,6,80.5,66.2 
'011084',1971,7,80.7,68.8 
'011084',1971,8,79.8,68.5 
'011084',1971,9,77.3,66.7 
'011084',1971,10,69.8,56.2 
'011084',1971,11,55.4,40.8 
'011084',1971,12,60.9,52 
'011084',1972,1,56.6,44.6 
'011084',1972,2,53.1,40.2 
'011084',1972,3,60.5,45.1 
'011084',1972,4,67.9,52.5 
'011084',1972,5,71.9,58.2 
'011084',1972,6,78.3,65 
'011084',1972,7,80,66.4 
'011084',1972,8,82.4,68.8 
'011084',1972,9,79.8,65.4 
'011084',1972,10,67.8,53.3 
'011084',1972,11,55.6,45.7 
'011084',1972,12,55,44.2 
'011084',1973,1,49.4,38.2 
'011084',1973,2,50.1,36.1 
'011084',1973,3,64.1,53.6 
'011084',1973,4,64.6,51.7 
'011084',1973,5,72.4,58.3 
'011084',1973,6,78.4,66.1 
'011084',1973,7,82.1,70.4 
'011084',1973,8,79.3,67.4 
'011084',1973,9,77.8,67.6 
'011084',1973,10,68.2,54.1 
'011084',1973,11,61.6,49 
'011084',1973,12,50.3,37.4 
'011084',1974,1,63.6,54.3 
'011084',1974,2,54.1,39.5 
'011084',1974,3,65,51 
'011084',1974,4,65.6,50.8 
'011084',1974,5,75.7,62.2 
'011084',1974,6,77.2,62.8 
'011084',1974,7,81.4,67.8 
'011084',1974,8,80,67.7 
'011084',1974,9,75.1,64 
'011084',1974,10,60.8,43 
'011084',1974,11,54.1,38.8 
'011084',1974,12,51.6,39 
'011084',1975,1,54,42 
'011084',1975,2,58.9,45.8 
'011084',1975,3,60,46.3 
'011084',1975,4,65.8,52.4 
'011084',1975,5,75.6,62.5 
'011084',1975,6,78.7,65 
'011084',1975,7,79.9,67.9 
'011084',1975,8,79.8,67.3 
'011084',1975,9,72,60.4 
'011084',1975,10,67.7,56 
'011084',1975,11,58,45.5 
'011084',1975,12,49.4,37.5 
'011084',1976,1,46.8,32.3 
'011084',1976,2,58.3,43.2 
'011084',1976,3,63.6,51.7 
'011084',1976,4,66.7,49.8 
'011084',1976,5,70.4,57.8 
'011084',1976,6,77.7,65.1 
'011084',1976,7,82.2,69.5 
'011084',1976,8,80.3,67.3 
'011084',1976,9,75.6,64.5 
'011084',1976,10,61.6,48.4 
'011084',1976,11,49.8,36.8 
'011084',1976,12,46.9,34.3 
'011084',1977,1,42.2,30.2 
'011084',1977,2,49.9,33.7 
'011084',1977,3,62.5,49.9 
'011084',1977,4,67.1,51 
'011084',1977,5,74.5,58.6 
'011084',1977,6,82.3,67 
'011084',1977,7,82.1,70.4 
'011084',1977,8,80.6,70.4 
'011084',1977,9,78.4,68.2 
'011084',1977,10,63.1,49.7 
'011084',1977,11,59.5,48.4 
'011084',1977,12,49.2,36.3 
'011084',1978,1,41.4,31 
'011084',1978,2,45.4,31.7 
'011084',1978,3,57.1,42 
'011084',1978,4,67,51.1 
'011084',1978,5,74.2,60.8 
'011084',1978,6,80.4,67.6 
'011084',1978,7,82.7,71.6 
'011084',1978,8,81.7,70.5 
'011084',1978,9,79.3,67.6 
'011084',1978,10,65.2,49.5 
'011084',1978,11,62.4,47.7 
'011084',1978,12,52.4,39.2 
'011084',1979,1,45,34 
'011084',1979,2,50.6,38.9 
'011084',1979,3,60.2,44.8 
'011084',1979,4,68.7,56.6 
'011084',1979,5,72.9,59.7 
'011084',1979,6,78,63.9 
'011084',1979,7,81.5,71 
'011084',1979,8,80.3,68.4 
'011084',1979,9,75.9,66.5 
'011084',1979,10,64.8,49 
'011084',1979,11,55.9,42.7 
'011084',1979,12,49.2,36.6 
'011084',1980,1,53.6,42.4 
'011084',1980,2,49.7,36.1 
'011084',1980,3,59.5,47.1 
'011084',1980,4,64.5,50.2 
'011084',1980,5,73.9,62 
'011084',1980,6,80.2,66.5 
'011084',1980,7,82.8,70.9 
'011084',1980,8,81.8,69 
'011084',1980,9,80.6,67.8 
'011084',1980,10,63.8,49.3 
'011084',1980,11,55,40.9 
'011084',1980,12,48.4,32.9 
'011084',1981,1,42.6,26.8 
'011084',1981,2,52.4,38.1 
'011084',1981,3,56.4,40.3 
'011084',1981,4,69.7,55 
'011084',1981,5,69.9,55.2 
'011084',1981,6,81.2,69 
'011084',1981,7,82.9,70.9 
'011084',1981,8,80.5,69.8 
'011084',1981,9,74.4,60.2 
'011084',1981,10,65.7,51.2 
'011084',1981,11,57.9,42.4 
'011084',1981,12,48.6,36 
'011084',1982,1,50.1,36.8 
'011084',1982,2,53.4,40.5 
'011084',1982,3,63.2,51 
'011084',1982,4,66.2,53.5 
'011084',1982,5,73.3,58.2 
'011084',1982,6,79.8,66.5 
'011084',1982,7,80.6,69.5 
'011084',1982,8,81.2,70.2 
'011084',1982,9,74.6,62.4 
'011084',1982,10,67.1,53.9 
'011084',1982,11,60.5,48.2 
'011084',1982,12,57.4,46.7 
'011084',1983,1,45.9,33.4 
'011084',1983,2,51,40.1 
'011084',1983,3,55.6,42 
'011084',1983,4,61.9,47.5 
'011084',1983,5,72.7,59.3 
'011084',1983,6,77.1,66.3 
'011084',1983,7,82.3,70 
'011084',1983,8,82.2,70.5 
'011084',1983,9,73.5,61.9 
'011084',1983,10,67.5,54.8 
'011084',1983,11,58.2,44.6 
'011084',1983,12,49.4,38.9 
'011084',1984,1,47.4,35.4 
'011084',1984,2,53.4,38.7 
'011084',1984,3,59.8,45 
'011084',1984,4,66.2,53.3 
'011084',1984,5,72.9,59.3 
'011084',1984,6,78.7,64.3 
'011084',1984,7,80.3,68.9 
'011084',1984,8,79.1,68.6 
'011084',1984,9,76.4,63 
'011084',1984,10,72,59.8 
'011084',1984,11,55.6,42 
'011084',1984,12,60.3,48.6 
'011084',1985,1,44.1,31 
'011084',1985,2,52,38.6 
'011084',1985,3,63.8,50.2 
'011084',1985,4,67.7,52.4 
'011084',1985,5,74.7,61.5 
'011084',1985,6,80.4,68.2 
'011084',1985,7,80.4,69.9 
'011084',1985,8,81.3,70.7 
'011084',1985,9,76.2,64.1 
'011084',1985,10,71.7,60.7 
'011084',1985,11,64.9,54.2 
'011084',1985,12,47.7,34.3 
'011084',1986,1,50.4,35.9 
'011084',1986,2,56.6,43.1 
'011084',1986,3,60.2,44.5 
'011084',1986,4,65.2,48.5 
'011084',1986,5,74.1,60.1 
'011084',1986,6,81.3,69.2 
'011084',1986,7,84,71.6 
'011084',1986,8,79.6,69.2 
'011084',1986,9,79.1,67.7 
'011084',1986,10,67.2,54.5 
'011084',1986,11,64,53.9 
'011084',1986,12,51.9,42.7 
'011084',1987,1,50,37.7 
'011084',1987,2,53.7,41.1 
'011084',1987,3,59.7,46 
'011084',1987,4,63.8,47.1 
'011084',1987,5,74.7,62.7 
'011084',1987,6,78.6,67.1 
'011084',1987,7,81.1,69.4 
'011084',1987,8,82.5,71.4 
'011084',1987,9,76,64.1 
'011084',1987,10,60.3,42 
'011084',1987,11,59.1,44.1 
'011084',1987,12,56.2,44.2 
'011084',1988,1,47.4,36 
'011084',1988,2,50.8,36.4 
'011084',1988,3,59.2,44.9 
'011084',1988,4,67,53.4 
'011084',1988,5,71.4,55.6 
'011084',1988,6,78.9,65.2 
'011084',1988,7,80.8,70.7 
'011084',1988,8,80.9,70.8 
'011084',1988,9,76.9,67.7 
'011084',1988,10,63.1,48.9 
'011084',1988,11,60.5,47 
'011084',1988,12,52.4,38.4 
'011084',1989,1,58.6,45.9 
'011084',1989,2,55,41.3 
'011084',1989,3,62.1,50 
'011084',1989,4,64.3,49.9 
'011084',1989,5,70.4,56.8 
'011084',1989,6,78.2,69 
'011084',1989,7,79.6,70.9 
'011084',1989,8,79.8,69.1 
'011084',1989,9,75.3,64.9 
'011084',1989,10,64.6,49.7 
'011084',1989,11,58.4,43.3 
'011084',1989,12,43.8,31.1 
'011084',1990,1,54.5,41.3 
'011084',1990,2,58.3,46.7 
'011084',1990,3,63,50.1 
'011084',1990,4,64.3,49.9 
'011084',1990,5,69.9,58.2 
'011084',1990,6,75,63.1 
'011084',1990,7,80,69.5 
'011084',1990,8,83.2,69.6 
'011084',1990,9,77.8,62.8 
'011084',1990,10,67.5,52.3 
'011084',1990,11,60.2,42.9 
'011084',1990,12,58.3,45.6 
'011084',1991,1,52.9,43.6 
'011084',1991,2,56.3,44.1 
'011084',1991,3,61.3,47.5 
'011084',1991,4,71.2,60.7 
'011084',1991,5,76.8,68.3 
'011084',1991,6,79.2,68.6 
'011084',1991,7,81.5,71 
'011084',1991,8,79.8,69.8 
'011084',1991,9,75.6,64.1 
'011084',1991,10,66.5,51.9 
'011084',1991,11,52.5,37.6 
'011084',1991,12,53.5,41.3 
'011084',1992,1,48.9,37 
'011084',1992,2,56.2,42.7 
'011084',1992,3,59.9,46 
'011084',1992,4,63.8,49.5 
'011084',1992,5,70.8,55.9 
'011084',1992,6,77.8,66.4 
'011084',1992,7,81.6,71.1 
'011084',1992,8,78.2,68.3 
'011084',1992,9,75.9,65.8 
'011084',1992,10,64.4,51.5 
'011084',1992,11,56.9,43.8 
'011084',1992,12,54.6,43.6 
'011084',1993,1,55,45.3 
'011084',1993,2,52.1,38.4 
'011084',1993,3,57.3,44.5 
'011084',1993,4,61.2,46.8 
'011084',1993,5,70.7,57.6 
'011084',1993,6,79.4,67.4 
'011084',1993,7,82.3,70.9 
'011084',1993,8,81.6,70 
'011084',1993,9,79.2,67.9 
'011084',1993,10,66.7,53.2 
'011084',1993,11,54.4,39.7 
'011084',1993,12,50.4,37.5 
'011084',1994,1,47,35.6 
'011084',1994,2,56.4,42.7 
'011084',1994,3,58,41.4 
'011084',1994,4,66.5,52.8 
'011084',1994,5,71.1,58.3 
'011084',1994,6,80,70.4 
'011084',1994,7,79.9,70.9 
'011084',1994,8,79.1,68.8 
'011084',1994,9,75,63 
'011084',1994,10,67.1,56.7 
'011084',1994,11,62.4,50.5 
'011084',1994,12,53.9,42.1 
'011084',1995,1,53.1,40.3 
'011084',1995,2,54,40.5 
'011084',1995,3,62.9,50.8 
'011084',1995,4,66.7,52.1 
'011084',1995,5,73.3,60.2 
'011084',1995,6,77.9,66.3 
'011084',1995,7,82.1,71.1 
'011084',1995,8,82.8,72.5 
'011084',1995,9,76.6,65 
'011084',1995,10,67.2,53.7 
'011084',1995,11,55,39.8 
'011084',1995,12,49.7,36.2 
'011084',1996,1,49.5,35.4 
'011084',1996,2,53,39.4 
'011084',1996,3,56.4,44 
'011084',1996,4,62.4,47.4 
'011084',1996,5,74.8,61.4 
'011084',1996,6,78.8,68.4 
'011084',1996,7,81.5,71.2 
'011084',1996,8,80,69.8 
'011084',1996,9,76,65.3 
'011084',1996,10,65.7,53.8 
'011084',1996,11,57.3,41.6 
'011084',1996,12,54.1,41.6 
'011084',1997,1,52.2,41 
'011084',1997,2,55.7,43.1 
'011084',1997,3,67.7,54.2 
'011084',1997,4,61.8,47.4 
'011084',1997,5,71.3,58.6 
'011084',1997,6,76.5,66.7 
'011084',1997,7,81.5,72.4 
'011084',1997,8,80.3,69 
'011084',1997,9,78.3,64.7 
'011084',1997,10,67,52.6 
'011084',1997,11,55.5,40 
'011084',1997,12,51,40.1 
'011084',1998,1,52.8,41.4 
'011084',1998,2,53.7,39.5 
'011084',1998,3,58.3,43.2 
'011084',1998,4,64.9,50.7 
'011084',1998,5,74.6,59.1 
'011084',1998,6,83,69.2 
'011084',1998,7,83.8,72.3 
'011084',1998,8,82.5,70.6 
'011084',1998,9,79.1,70.3 
'011084',1998,10,69,54.6 
'011084',1998,11,62.6,50.2 
'011084',1998,12,57.4,46.2 
'011084',1999,1,55.2,43.2 
'011084',1999,2,57.3,43 
'011084',1999,3,57,42.3 
'011084',1999,4,71,57.1 
'011084',1999,5,71.8,57.6 
'011084',1999,6,78.8,69.3 
'011084',1999,7,81.6,72.1 
'011084',1999,8,83.8,72.1 
'011084',1999,9,75.5,62.2 
'011084',1999,10,66.1,52.5 
'011084',1999,11,58.8,42.7 
'011084',1999,12,50.2,35.5 
'011084',2000,1,53.9,42.2 
'011084',2000,2,55,39.5 
'011084',2000,3,61.6,45.6 
'011084',2000,4,63,47.1 
'011084',2000,5,75.7,61.5 
'011084',2000,6,79.7,66.4 
'011084',2000,7,84.6,71.1 
'011084',2000,8,83.1,70.1 
'011084',2000,9,76.7,65.2 
'011084',2000,10,65.4,48.4 
'011084',2000,11,56.9,44.2 
'011084',2000,12,45.7,33.1 
'011084',2001,1,46,31.9 
'011084',2001,2,58.2,46.2 
'011084',2001,3,57.5,46.1 
'011084',2001,4,66.4,52 
'011084',2001,5,73.1,58.6 
'011084',2001,6,79.3,68.2 
'011084',2001,7,81.6,71.5 
'011084',2001,8,80.3,70.4 
'011084',2001,9,74.5,62.9 
'011084',2001,10,63.4,47.6 
'011084',2001,11,62.2,46.4 
'011084',2001,12,53.9,40.2 
'011084',2002,1,51.6,40.4 
'011084',2002,2,48.9,33.7 
'011084',2002,3,58.4,44.1 
'011084',2002,4,69.7,56.9 
'011084',2002,5,75.9,63.1 
'011084',2002,6,79.3,67.3 
'011084',2002,7,81.9,70.3 
'011084',2002,8,80.6,69.7 
'011084',2002,9,79.8,70.5 
'011084',2002,10,72.4,64 
'011084',2002,11,54.4,42.5 
'011084',2002,12,50.1,37.5 
'011084',2003,1,45.1,30.7 
'011084',2003,2,53,39.6 
'011084',2003,3,61.8,49.2 
'011084',2003,4,64.7,50.9 
'011084',2003,5,75.3,63.4 
'011084',2003,6,79.3,69 
'011084',2003,7,80.7,70.7 
'011084',2003,8,81.4,71.3 
'011084',2003,9,73.9,61.1 
'011084',2003,10,66.5,52.7 
'011084',2003,11,60.8,46.6 
'011084',2003,12,48.6,33.5 
'011084',2004,1,49.6,37.1 
'011084',2004,2,50,41.3 
'011084',2004,3,61.9,46.6 
'011084',2004,4,62.8,45.8 
'011084',2004,5,73.4,60.2 
'011084',2004,6,79.3,69 
'011084',2004,7,80.9,70.2 
'011084',2004,8,78.7,67.6 
'011084',2004,9,76.7,66.6 
'011084',2004,10,72.5,61.9 
'011084',2004,11,62.2,51.6 
'011084',2004,12,50,37.7 
'011084',2005,1,54.8,43.6 
'011084',2005,2,55.7,43.6 
'011084',2005,3,57.5,43.7 
'011084',2005,4,63.5,48.1 
'011084',2005,5,72.1,57.7 
'011084',2005,6,78.6,67.1 
'011084',2005,7,82.3,72.1 
'011084',2005,8,81.5,71.7 
'011084',2005,9,79.4,67.6 
'011084',2005,10,65.9,51.6 
'011084',2005,11,59.1,45.2 
'011084',2005,12,48.8,35.8 
'011084',2006,1,56.1,43.2 
'011084',2006,2,52,38.1 
'011084',2006,3,61.1,46.6 
'011084',2006,4,70.6,55.4 
'011084',2006,5,73.4,60 
'011084',2006,6,80.6,65.9 
'011084',2006,7,83,70.8 
'011084',2006,8,83.3,72.2 
'011084',2006,9,75.2,63.3 
'011084',2006,10,65.3,50.7 
'011084',2006,11,55.1,40 
'011084',2006,12,53.4,40.8 
'011084',2007,1,51.7,41.6 
'011084',2007,2,49.7,35.2 
'011084',2007,3,61.7,46.3 
'011084',2007,4,63.2,49.7 
'011084',2007,5,72.2,57.7 
'011084',2007,6,80,66.9 
'011084',2007,7,81.5,69.6 
'011084',2007,8,85.8,73.2 
'011084',2007,9,77.8,66.1 
'011084',2007,10,68.5,56.7 
'011084',2007,11,58.2,43.8 
'011084',2007,12,56.5,45.1 
'011084',2008,1,49.3,38.6 
'011084',2008,2,54.3,40.3 
'011084',2008,3,59.2,44 
'011084',2008,4,65.7,52.9 
'011084',2008,5,73.5,61.1 
'011084',2008,6,80.2,67.4 
'011084',2008,7,81.5,70 
'011084',2008,8,79.7,69.5 
'011084',2008,9,76.6,65.4 
'011084',2008,10,64.5,51.5 
'011084',2008,11,54.8,39 
'011084',2008,12,55.3,43.7 
'011084',2009,1,51.3,38.4 
'011084',2009,2,52,37.6 
'011084',2009,3,61.9,49.2 
'011084',2009,4,64.5,50.7 
'011084',2009,5,74.2,64.3 
'011084',2009,6,81.8,69.5 
'011084',2009,7,80,68.7 
'011084',2009,8,79,68.9 
'011084',2009,9,77.9,68.6 
'011084',2009,10,68,57.1 
'011084',2009,11,55.1,41.8 
'011084',2009,12,50.3,41.2 
'011084',2010,1,44.8,32.4 
'011084',2010,2,43.9,32.1 
'011084',2010,3,53.9,39.8 
'011084',2010,4,64.7,47.5 
'011084',2010,5,75.8,64.1 
'011084',2010,6,82.1,70 
'011084',2010,7,83.9,73 
'011084',2010,8,83.6,73.6 
'011084',2010,9,78.7,65.2 
'011084',2010,10,66.1,48.7 
'011084',2010,11,58.8,45 
'011084',2010,12,45.1,32.2 
'011084',2011,1,46.6,34.2 
'011084',2011,2,53.9,41.3 
'011084',2011,3,63,48.6 
'011084',2011,4,68.7,54.1 
'011084',2011,5,72.4,56.9 
'011084',2011,6,83.3,69.8 
'011084',2011,7,82.8,72.1 
'011084',2011,8,83.4,70.2 
'011084',2011,9,74.9,63.4 
'011084',2011,10,62.9,47 
'011084',2011,11,59,45.5 
'011084',2011,12,54.5,43 
'011084',2012,1,56.2,43.1 
'011084',2012,2,57,47.1 
'011084',2012,3,67.9,55.4 
'011084',2012,4,67.9,54.3 
'011084',2012,5,75.2,61.6 
'011084',2012,6,78.5,67.5 
'011084',2012,7,82.3,71.4 
'011084',2012,8,80.1,70.1 
'011084',2012,9,75.7,64.5 
'011084',2012,10,65.1,51.1 
'011084',2012,11,54.3,38.9 
'011084',2012,12,54.8,42.4 
'011084',2013,1,56.4,44.9 
'011084',2013,2,53.9,41.8 
'011084',2013,3,54.1,38.9 
'011084',2013,4,65.2,51.8 
'011084',2013,5,70.6,57.2 
'011084',2013,6,80.2,69.6 
'011084',2013,7,79.9,70.6 
'011084',2013,8,80.1,69.9 
'011084',2013,9,78.6,67.4 
'011084',2013,10,68.3,55.3 
'011084',2013,11,55.8,42.4 
'011084',2013,12,53.2,41.5 
